id,date,number,track_condition,air_condition,humidity_condition,ground_condition,weather_condition,circuit_name,classification_url,classification_menu_position,analysis_url,analysis_menu_position,average_speed_url,average_speed_menu_position,fast_lap_sequence_url,fast_lap_sequence_menu_position,lap_chart_url,lap_chart_menu_position,analysis_by_lap_url,analysis_by_lap_menu_position,fast_lap_rider_url,fast_lap_rider_menu_position,grid_url,grid_menu_position,session_url,session_menu_position,world_standing_url,world_standing_menu_position,best_partial_time_url,best_partial_time_menu_position,maximum_speed_url,maximum_speed_menu_position,combined_practice_url,combined_practice_menu_position,combined_classification_url,combined_classification_menu_position,type,category_id,category_legacy_id,category_name,event_id,event_name,event_sponsored_name,year,circuit_id,circuit_legacy_id,circuit_place,circuit_nation,country_iso,country_name,country_region_iso,event_short_name,status,session_datetime,_year,_event_id,_category_id
96ba2bb1-dbd2-4d98-9f94-a9eafdde7057,2026-05-10T14:00:00+00:00,,Dry,17º,68%,22º,Cloudy,Le Mans,https://resources.motogp.com/files/results/2026/FRA/MotoGP/RAC/Classification.pdf,1,https://resources.motogp.com/files/results/2026/FRA/MotoGP/RAC/Analysis.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/RAC/AverageSpeed.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/RAC/FastLapSequence.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/RAC/LapChart.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/RAC/analysisbylap.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/RAC/FastLapRider.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/RAC/Grid.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/RAC/Session.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/RAC/worldstanding.pdf,2,,2,,2,,2,,2,RAC,e8c110ad-64aa-4e8e-8a86-f2f152f6a942,3,MotoGP™,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,GRAND PRIX DE FRANCE,MICHELIN® GRAND PRIX OF FRANCE ,2026,ebb41e75-8664-4dfd-b0eb-07f24bd5fb92,8,Le Mans,FRA,FR,France,,FRA,FINISHED,2026-05-10 14:00:00,2026,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,e8c110ad-64aa-4e8e-8a86-f2f152f6a942
47842163-0f98-4946-870b-7480565a17a9,2026-05-10T09:40:00+00:00,,Dry,15º,72%,17º,Cloudy,Le Mans,https://resources.motogp.com/files/results/2026/FRA/MotoGP/WUP/Classification.pdf,1,https://resources.motogp.com/files/results/2026/FRA/MotoGP/WUP/Analysis.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/WUP/AverageSpeed.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/WUP/FastLapSequence.pdf,2,,2,,2,,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/WUP/Grid.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/WUP/Session.pdf,2,,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/WUP/BestPartialTime.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/WUP/MaximumSpeed.pdf,2,,2,,2,WUP,e8c110ad-64aa-4e8e-8a86-f2f152f6a942,3,MotoGP™,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,GRAND PRIX DE FRANCE,MICHELIN® GRAND PRIX OF FRANCE ,2026,ebb41e75-8664-4dfd-b0eb-07f24bd5fb92,8,Le Mans,FRA,FR,France,,FRA,FINISHED,2026-05-10 09:40:00,2026,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,e8c110ad-64aa-4e8e-8a86-f2f152f6a942
6df94460-c58d-4fb1-8289-b12475fe8ec9,2026-05-09T15:00:00+00:00,,Dry,24º,47%,38º,Partly-Cloudy,Le Mans,https://resources.motogp.com/files/results/2026/FRA/MotoGP/SPR/Classification.pdf,1,https://resources.motogp.com/files/results/2026/FRA/MotoGP/SPR/Analysis.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/SPR/AverageSpeed.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/SPR/FastLapSequence.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/SPR/LapChart.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/SPR/analysisbylap.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/SPR/FastLapRider.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/SPR/Grid.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/SPR/Session.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/SPR/worldstanding.pdf,2,,2,,2,,2,,2,SPR,e8c110ad-64aa-4e8e-8a86-f2f152f6a942,3,MotoGP™,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,GRAND PRIX DE FRANCE,MICHELIN® GRAND PRIX OF FRANCE ,2026,ebb41e75-8664-4dfd-b0eb-07f24bd5fb92,8,Le Mans,FRA,FR,France,,FRA,FINISHED,2026-05-09 15:00:00,2026,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,e8c110ad-64aa-4e8e-8a86-f2f152f6a942
3d0bd460-3357-417c-9605-adb499ef589d,2026-05-09T11:15:00+00:00,2.0,Dry,20º,52%,22º,Clear,Le Mans,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q2/Classification.pdf,1,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q2/Analysis.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q2/AverageSpeed.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q2/FastLapSequence.pdf,2,,2,,2,,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q2/Grid.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q2/Session.pdf,2,,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q2/BestPartialTime.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q2/MaximumSpeed.pdf,2,,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q2/QualifyingResults.pdf,2,Q,e8c110ad-64aa-4e8e-8a86-f2f152f6a942,3,MotoGP™,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,GRAND PRIX DE FRANCE,MICHELIN® GRAND PRIX OF FRANCE ,2026,ebb41e75-8664-4dfd-b0eb-07f24bd5fb92,8,Le Mans,FRA,FR,France,,FRA,FINISHED,2026-05-09 11:15:00,2026,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,e8c110ad-64aa-4e8e-8a86-f2f152f6a942
cc388e63-ece7-43b4-a1e3-087d148e5539,2026-05-09T10:50:00+00:00,1.0,Dry,19º,56%,14º,Clear,Le Mans,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q1/Classification.pdf,1,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q1/Analysis.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q1/AverageSpeed.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q1/FastLapSequence.pdf,2,,2,,2,,2,,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q1/Session.pdf,2,,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q1/BestPartialTime.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/Q1/MaximumSpeed.pdf,2,,2,,2,Q,e8c110ad-64aa-4e8e-8a86-f2f152f6a942,3,MotoGP™,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,GRAND PRIX DE FRANCE,MICHELIN® GRAND PRIX OF FRANCE ,2026,ebb41e75-8664-4dfd-b0eb-07f24bd5fb92,8,Le Mans,FRA,FR,France,,FRA,FINISHED,2026-05-09 10:50:00,2026,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,e8c110ad-64aa-4e8e-8a86-f2f152f6a942
72cd9610-f239-4f2a-8629-4f37f51c8c12,2026-05-09T10:10:00+00:00,2.0,Dry,18º,59%,13º,Clear,Le Mans,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP2/Classification.pdf,1,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP2/Analysis.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP2/AverageSpeed.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP2/FastLapSequence.pdf,2,,2,,2,,2,,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP2/Session.pdf,2,,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP2/BestPartialTime.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP2/MaximumSpeed.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP2/CombinedPracticeTimes.pdf,2,,2,FP,e8c110ad-64aa-4e8e-8a86-f2f152f6a942,3,MotoGP™,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,GRAND PRIX DE FRANCE,MICHELIN® GRAND PRIX OF FRANCE ,2026,ebb41e75-8664-4dfd-b0eb-07f24bd5fb92,8,Le Mans,FRA,FR,France,,FRA,FINISHED,2026-05-09 10:10:00,2026,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,e8c110ad-64aa-4e8e-8a86-f2f152f6a942
d082db66-2638-4609-a766-19d67fd11d04,2026-05-08T15:00:00+00:00,,Dry,21º,42%,35º,Partly-Cloudy,Le Mans,https://resources.motogp.com/files/results/2026/FRA/MotoGP/PR/Classification.pdf,1,https://resources.motogp.com/files/results/2026/FRA/MotoGP/PR/Analysis.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/PR/AverageSpeed.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/PR/FastLapSequence.pdf,2,,2,,2,,2,,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/PR/Session.pdf,2,,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/PR/BestPartialTime.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/PR/MaximumSpeed.pdf,2,,2,,2,PR,e8c110ad-64aa-4e8e-8a86-f2f152f6a942,3,MotoGP™,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,GRAND PRIX DE FRANCE,MICHELIN® GRAND PRIX OF FRANCE ,2026,ebb41e75-8664-4dfd-b0eb-07f24bd5fb92,8,Le Mans,FRA,FR,France,,FRA,FINISHED,2026-05-08 15:00:00,2026,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,e8c110ad-64aa-4e8e-8a86-f2f152f6a942
fd9e488b-e315-4141-970d-ef4b101787c8,2026-05-08T10:45:00+00:00,1.0,Dry,20º,47%,26º,Partly-Cloudy,Le Mans,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP1/Classification.pdf,1,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP1/Analysis.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP1/AverageSpeed.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP1/FastLapSequence.pdf,2,,2,,2,,2,,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP1/Session.pdf,2,,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP1/BestPartialTime.pdf,2,https://resources.motogp.com/files/results/2026/FRA/MotoGP/FP1/MaximumSpeed.pdf,2,,2,,2,FP,e8c110ad-64aa-4e8e-8a86-f2f152f6a942,3,MotoGP™,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,GRAND PRIX DE FRANCE,MICHELIN® GRAND PRIX OF FRANCE ,2026,ebb41e75-8664-4dfd-b0eb-07f24bd5fb92,8,Le Mans,FRA,FR,France,,FRA,FINISHED,2026-05-08 10:45:00,2026,edcfdba3-7a1f-44f3-8fe8-1f8a6609770c,e8c110ad-64aa-4e8e-8a86-f2f152f6a942
